attempt, points, estimate
1, 950, 2.169352400794636
2, 950, 2.0238470568388984
3, 950, 2.1561246422532054
4, 950, 1.8254306787174377
5, 950, 2.0304609361096135
6, 950, 2.0106192982974673
7, 950, 1.7857474030931455
8, 950, 2.056916453192475
9, 950, 2.017233177568183
10, 950, 2.0106192982974673
11, 950, 2.043688694651044
12, 950, 2.037074815380329
13, 950, 1.8055890409052917
14, 950, 2.0503025739217597
15, 950, 1.997391539756037
16, 950, 1.957708264131745
17, 950, 2.0106192982974673
18, 950, 2.2487189520432205
19, 950, 1.9643221434024603
20, 950, 1.8981833506953065
21, 950, 2.1362830044410592
22, 950, 2.0106192982974673
23, 950, 2.0304609361096135
24, 950, 2.1164413666289135
25, 950, 2.076758091004621
26, 950, 1.851886195800299
27, 950, 1.9841637812146062
28, 950, 1.9510943848610296
29, 950, 1.9114111092367372
30, 950, 1.8254306787174377
31, 950, 1.8981833506953065
32, 950, 1.9643221434024603
33, 950, 2.1164413666289135
34, 950, 1.977549901943891
35, 950, 1.8651139543417297
36, 950, 1.9643221434024603
37, 950, 2.0833719702753366
38, 950, 1.832044557988153
39, 950, 1.9444805055903143
40, 950, 2.1891940386067823
41, 950, 2.0503025739217597
42, 950, 2.076758091004621
43, 950, 1.9047972299660219
44, 950, 2.0503025739217597
45, 950, 1.8915694714245912
46, 950, 1.8915694714245912
